ClientID,ReportName,ReportFileName,ReportTypeCode,ReportType,PeriodStart,PeriodEnd,DueDate,SubmittedDate,TotalRows,ReportID,ReportVersionID,Status,IncidentalLobbying,ReportStatus,IsAfterDueDate,CreatedBy,CreatedDate,CreatedIPAddress,LobbyistClientID,LobbyistClientVersionID,LastModifiedBy,LastModifiedDate,LastModifiedIPAddress,Message,IsSuccess,Action,IsDirty,PersonID,PersonVersionID,MemberID
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,2021 Lobbyist 48-Hour Expenditure Report (Lobbyist Employers / Non-Compensated Lobbyists),ff9e5af2-5865-4e3e-8f49-b31387f307e3.pdf,LCD,Lobbyist 48-Hour Expenditure Report,01/19/2021,12/31/2021,12/31/2021,05/02/2022,7,20323,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,2wVZHRGUfPxg-KYD6_-p1hvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),48bd4681-9243-4957-85a9-17c303a69b89.pdf,LAR,Lobbyist Expenditure Report,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,37236,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,sBUSqCZHDP1dD-WJ5nVE9RvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),48bd4681-9243-4957-85a9-17c303a69b89.pdf,LAR,Lobbyist Expenditure Report,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,37236,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,sBUSqCZHDP1dD-WJ5nVE9RvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),48bd4681-9243-4957-85a9-17c303a69b89.pdf,LAR,Lobbyist Expenditure Report,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,37236,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,sBUSqCZHDP1dD-WJ5nVE9RvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),48bd4681-9243-4957-85a9-17c303a69b89.pdf,LAR,Lobbyist Expenditure Report,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,37236,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,sBUSqCZHDP1dD-WJ5nVE9RvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),a7eb6254-8e00-420c-8cb1-2ca52cbd2ccf.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,05/05/2021,1,11220,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,nZgC-SWb_tuTbk1RxDA2fhvdURB3rTqQaRSLqBCgbuY1
0,First Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),0aa8ce90-8006-4320-ae94-b24b324f7380.pdf,LNA,Statement of No Activity For Lobbyist,01/04/2022,01/03/2023,01/03/2023,03/16/2022,4,12088,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,yoANcxIaoA8MZOd0WKwRuBvdURB3rTqQaRSLqBCgbuY1
